-8.693240597347969612e+00,-1.606210415100123257e+01,-1.562589679987391733e-01,-8.816048062242730410e+00,-1.611968160216634516e+01,0.000000000000000000e+00,-8.816048062242730410e+00,-1.611968160216634516e+01,0.000000000000000000e+00,-8.816048062242730410e+00,-1.611968160216634516e+01,0.000000000000000000e+00
-8.671246334001892819e+00,-1.604345304107142312e+01,-2.237195500494815192e-01,-8.847976786797037363e+00,-1.612606887996964389e+01,0.000000000000000000e+00,-8.847976786797037363e+00,-1.612606887996964389e+01,0.000000000000000000e+00,-8.847976786797037363e+00,-1.612606887996964389e+01,0.000000000000000000e+00
-8.780807360036739340e+00,-1.608601253463060488e+01,-1.260068579249971066e-01,-8.880872978556357822e+00,-1.613264969766187207e+01,0.000000000000000000e+00,-8.880872978556357822e+00,-1.613264969766187207e+01,0.000000000000000000e+00,-8.880872978556357822e+00,-1.613264969766187207e+01,0.000000000000000000e+00
-8.978070171892804652e+00,-1.616936845982699822e+01,8.177264463760280933e-02,-8.912801703110664775e+00,-1.613903697546516725e+01,0.000000000000000000e+00,-8.912801703110664775e+00,-1.613903697546516725e+01,0.000000000000000000e+00,-8.912801703110664775e+00,-1.613903697546516725e+01,0.000000000000000000e+00
-9.208329175627145702e+00,-1.627156195133729710e+01,3.474769382696951681e-01,-8.930217496874217176e+00,-1.614252097034706779e+01,0.000000000000000000e+00,-8.930217496874217176e+00,-1.614252097034706779e+01,0.000000000000000000e+00,-8.930217496874217176e+00,-1.614252097034706779e+01,0.000000000000000000e+00
-8.790235233582428975e+00,-1.606961857367559787e+01,-2.125384156905507638e-01,-8.961178523544631958e+00,-1.614871466211458184e+01,0.000000000000000000e+00,-8.961178523544631958e+00,-1.614871466211458184e+01,0.000000000000000000e+00,-8.961178523544631958e+00,-1.614871466211458184e+01,0.000000000000000000e+00
-9.165984835120934093e+00,-1.623460629434301339e+01,2.126393079015240772e-01,-8.994074945982831082e+00,-1.615529552595366169e+01,0.000000000000000000e+00,-8.994074945982831082e+00,-1.615529552595366169e+01,0.000000000000000000e+00,-8.994074945982831082e+00,-1.615529552595366169e+01,0.000000000000000000e+00
-9.163209037551606428e+00,-1.622454739064459517e+01,1.676522847174144459e-01,-9.026971137742153317e+00,-1.616187634364588988e+01,0.000000000000000000e+00,-9.026971137742153317e+00,-1.616187634364588988e+01,0.000000000000000000e+00,-9.026971137742153317e+00,-1.616187634364588988e+01,0.000000000000000000e+00
-9.186876866154173982e+00,-1.622671472277266602e+01,1.554991852975771138e-01,-9.059867329501475552e+00,-1.616845716133811806e+01,-8.881784197001252323e-16,-9.059867329501475552e+00,-1.616845716133811806e+01,-8.881784197001252323e-16,-9.059867329501475552e+00,-1.616845716133811806e+01,-8.881784197001252323e-16
-9.189258490248452205e+00,-1.621112505127626946e+01,7.944740889935886230e-02,-9.123724778610089459e+00,-1.618123171694471552e+01,0.000000000000000000e+00,-9.123724778610089459e+00,-1.618123171694471552e+01,0.000000000000000000e+00,-9.123724778610089459e+00,-1.618123171694471552e+01,0.000000000000000000e+00
-9.274661595759555510e+00,-1.624181005080169626e+01,1.364404455768362112e-01,-9.161458767752243659e+00,-1.618878032637530850e+01,0.000000000000000000e+00,-9.161458767752243659e+00,-1.618878032637530850e+01,0.000000000000000000e+00,-9.161458767752243659e+00,-1.618878032637530850e+01,0.000000000000000000e+00
-9.577234905910490426e+00,-1.636658345342986465e+01,4.249340221066866263e-01,-9.221446117361917771e+00,-1.620078067627931873e+01,0.000000000000000000e+00,-9.221446117361917771e+00,-1.620078067627931873e+01,0.000000000000000000e+00,-9.221446117361917771e+00,-1.620078067627931873e+01,0.000000000000000000e+00
-9.584180863949880447e+00,-1.635207633894200541e+01,3.535489414716348477e-01,-9.285303566470528125e+00,-1.621355523188591263e+01,0.000000000000000000e+00,-9.285303566470528125e+00,-1.621355523188591263e+01,0.000000000000000000e+00,-9.285303566470528125e+00,-1.621355523188591263e+01,0.000000000000000000e+00
-9.595115200207494865e+00,-1.634838501421656431e+01,3.271501116804991227e-01,-9.317232291024833302e+00,-1.621994250968920781e+01,8.881784197001252323e-16,-9.317232291024833302e+00,-1.621994250968920781e+01,8.881784197001252323e-16,-9.317232291024833302e+00,-1.621994250968920781e+01,8.881784197001252323e-16
-9.535944847690895898e+00,-1.631217335564154425e+01,2.176934372194274658e-01,-9.350128482784157313e+00,-1.622652332738143954e+01,0.000000000000000000e+00,-9.350128482784157313e+00,-1.622652332738143954e+01,0.000000000000000000e+00,-9.350128482784157313e+00,-1.622652332738143954e+01,0.000000000000000000e+00
-9.353535313783137184e+00,-1.621979875682297489e+01,-3.325766217322723151e-02,-9.382057438017337603e+00,-1.623291065133158639e+01,0.000000000000000000e+00,-9.382057438017337603e+00,-1.623291065133158639e+01,0.000000000000000000e+00,-9.382057438017337603e+00,-1.623291065133158639e+01,0.000000000000000000e+00
-9.638040643025792775e+00,-1.634202503857093802e+01,2.600288988971541926e-01,-9.413986162571644556e+00,-1.623929792913488157e+01,0.000000000000000000e+00,-9.413986162571644556e+00,-1.623929792913488157e+01,0.000000000000000000e+00,-9.413986162571644556e+00,-1.623929792913488157e+01,0.000000000000000000e+00
-9.341833615729360218e+00,-1.619760037172644473e+01,-1.224292174652745757e-01,-9.447849821535983850e+00,-1.624607228671604275e+01,0.000000000000000000e+00,-9.447849821535983850e+00,-1.624607228671604275e+01,0.000000000000000000e+00,-9.447849821535983850e+00,-1.624607228671604275e+01,0.000000000000000000e+00
-9.750716258090807997e+00,-1.633020532907129763e+01,2.302603627391182073e-01,-9.548394324436848990e+00,-1.623924026875539539e+01,0.000000000000000000e+00,-9.548394324436848990e+00,-1.623924026875539539e+01,0.000000000000000000e+00,-9.548394324436848990e+00,-1.623924026875539539e+01,0.000000000000000000e+00
-9.502842687630977281e+00,-1.618368775691044448e+01,-1.160871572159321019e-01,-9.605686399319198543e+00,-1.622940380056454757e+01,-8.881784197001252323e-16,-9.605686399319198543e+00,-1.622940380056454757e+01,-8.881784197001252323e-16,-9.605686399319198543e+00,-1.622940380056454757e+01,-8.881784197001252323e-16
-9.874645786934811653e+00,-1.630479274874640794e+01,2.226856179588292406e-01,-9.675399494913428100e+00,-1.621743476909367843e+01,-8.881784197001252323e-16,-9.675399494913428100e+00,-1.621743476909367843e+01,-8.881784197001252323e-16,-9.675399494913428100e+00,-1.621743476909367843e+01,-8.881784197001252323e-16
-1.008865235630925028e+01,-1.635620032176430882e+01,3.841594055229986537e-01,-9.741704342849450526e+00,-1.620605089917866337e+01,0.000000000000000000e+00,-9.741704342849450526e+00,-1.620605089917866337e+01,0.000000000000000000e+00,-9.741704342849450526e+00,-1.620605089917866337e+01,0.000000000000000000e+00
-9.942814671885663813e+00,-1.625191156544844517e+01,1.472570760178069094e-01,-9.808575092632537462e+00,-1.619456986965599299e+01,0.000000000000000000e+00,-9.808575092632537462e+00,-1.619456986965599299e+01,0.000000000000000000e+00,-9.808575092632537462e+00,-1.619456986965599299e+01,0.000000000000000000e+00
-9.831099086042534907e+00,-1.616284210038797653e+01,-5.103510229629115713e-02,-9.878071652736808872e+00,-1.618263801513260347e+01,8.881784197001252323e-16,-9.878071652736808872e+00,-1.618263801513260347e+01,8.881784197001252323e-16,-9.878071652736808872e+00,-1.618263801513260347e+01,8.881784197001252323e-16
-1.009095071648925668e+01,-1.623119882357625698e+01,1.559044816084185214e-01,-9.946113868019015314e+00,-1.617095585686494630e+01,0.000000000000000000e+00,-9.946113868019015314e+00,-1.617095585686494630e+01,0.000000000000000000e+00,-9.946113868019015314e+00,-1.617095585686494630e+01,0.000000000000000000e+00
-1.018638158091436097e+01,-1.622838456698872633e+01,1.807624765142250567e-01,-1.001683324922351837e+01,-1.615881405636071833e+01,0.000000000000000000e+00,-1.001683324922351837e+01,-1.615881405636071833e+01,0.000000000000000000e+00,-1.001683324922351837e+01,-1.615881405636071833e+01,0.000000000000000000e+00
-1.001872416565676538e+01,-1.607891389226885437e+01,-1.457664355577286130e-01,-1.015805325474971710e+01,-1.613456801369037663e+01,0.000000000000000000e+00,-1.015805325474971710e+01,-1.613456801369037663e+01,0.000000000000000000e+00,-1.015805325474971710e+01,-1.613456801369037663e+01,0.000000000000000000e+00
-1.035860108302926008e+01,-1.617250121071643676e+01,1.325586294272280696e-01,-1.023067790545139388e+01,-1.612209909773706684e+01,0.000000000000000000e+00,-1.023067790545139388e+01,-1.612209909773706684e+01,0.000000000000000000e+00,-1.023067790545139388e+01,-1.612209909773706684e+01,0.000000000000000000e+00
-1.024834985744863580e+01,-1.608911002676182989e+01,-5.487152926582261614e-02,-1.030179655371522784e+01,-1.610988874712819197e+01,0.000000000000000000e+00,-1.030179655371522784e+01,-1.610988874712819197e+01,0.000000000000000000e+00,-1.030179655371522784e+01,-1.610988874712819197e+01,0.000000000000000000e+00
-1.046871882946894772e+01,-1.613530681299664593e+01,9.905812355848730988e-02,-1.037136065484680003e+01,-1.609794529649543193e+01,0.000000000000000000e+00,-1.037136065484680003e+01,-1.609794529649543193e+01,0.000000000000000000e+00,-1.037136065484680003e+01,-1.609794529649543193e+01,0.000000000000000000e+00
-1.077790991173778679e+01,-1.616554197471237586e+01,2.516839577586136301e-01,-1.052563029931212668e+01,-1.607145876317100885e+01,0.000000000000000000e+00,-1.052563029931212668e+01,-1.607145876317100885e+01,0.000000000000000000e+00,-1.052563029931212668e+01,-1.607145876317100885e+01,0.000000000000000000e+00
-1.097010222279918246e+01,-1.619772621911031152e+01,3.710838322248939392e-01,-1.059488698576308252e+01,-1.605956809252105444e+01,0.000000000000000000e+00,-1.059488698576308252e+01,-1.605956809252105444e+01,0.000000000000000000e+00,-1.059488698576308252e+01,-1.605956809252105444e+01,0.000000000000000000e+00
-1.101336984031303068e+01,-1.619204106184588454e+01,3.742774912003508092e-01,-1.063311429678933884e+01,-1.605300485092605811e+01,0.000000000000000000e+00,-1.063311429678933884e+01,-1.605300485092605811e+01,0.000000000000000000e+00,-1.063311429678933884e+01,-1.605300485092605811e+01,0.000000000000000000e+00
